2025-04-01 11:22:36,051 INFO  ExportHelperExtension.cs: 1402 - Fixing 45
2025-04-01 11:22:36,051 INFO  ExportHelperExtension.cs: 1402 - Fixing 30
2025-04-01 11:22:36,051 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2025-04-01 11:22:36,052 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-04-01 11:22:36,052 INFO  ExportHelperExtension.cs: 1402 - Fixing 625
2025-04-01 11:22:36,052 INFO  ExportHelperExtension.cs: 1402 - Fixing 303
2025-04-01 11:22:36,053 INFO  ExportHelperExtension.cs: 1402 - Fixing 288
2025-04-01 11:22:36,053 INFO  ExportHelperExtension.cs: 1402 - Fixing 489
2025-04-01 11:22:36,053 INFO  ExportHelperExtension.cs: 1402 - Fixing 451
2025-04-01 11:22:36,054 INFO  ExportHelperExtension.cs: 1402 - Fixing 618
2025-04-01 11:22:36,054 INFO  ExportHelperExtension.cs: 1409 - Component 618 is already fixed
2025-04-01 11:22:38,542 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2025-04-01 11:22:38,543 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-04-01 11:22:38,543 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-04-01 11:22:38,544 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-04-01 11:22:38,544 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 53
2025-04-01 11:22:38,545 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 45
2025-04-01 11:22:38,545 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 30
2025-04-01 11:22:38,546 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2025-04-01 11:22:38,546 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2025-04-01 11:22:38,546 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 625
2025-04-01 11:22:38,547 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 303
2025-04-01 11:22:38,547 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 288
2025-04-01 11:22:38,547 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 489
2025-04-01 11:22:38,547 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 451
2025-04-01 11:22:45,330 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent gripper to child gripper_jaw_2 failed
2025-04-01 11:22:45,552 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from PACKAssem1
2025-04-01 11:22:45,556 INFO  ExportHelperExtension.cs: 1136 - Found 84 in PACKAssem1
2025-04-01 11:22:45,556 INFO  ExportHelperExtension.cs: 1145 - Found 7 features of type [CoordSys] in PACKAssem1
2025-04-01 11:22:45,557 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-04-01 11:22:45,557 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
